1,0,0,54.97,1.9575,0.012987,0,0,0,100,0,0.0022312
1,0,1,62.569,1.8812,0.0085018,0,82.265,2.3977,0.012987,7,0.032481
1,0,2,99.936,2.0398,0.0085018,1,0,0,100,0,0.050437
1,0,3,99.378,2.0027,0.0085018,1,0,0,100,0,0.051289
1,0,4,99.998,1.93,0.0085018,2,0,0,100,0,0.054124
1,0,5,99.84,1.7045,0.0045656,1,0,0,100,0,0.050919
1,0,6,99.858,1.6621,0.00025585,1,0,0,100,0,0.048382
1,0,7,99.858,1.5787,0.00025585,1,0,0,100,0,0.05199
1,0,8,91.303,1.3591,0.00025585,0,100,2.5829,0.0045656,2,0.056779
1,0,9,99.844,1.5209,0.00025585,1,0,0,100,0,0.055433
1,0,10,91.479,1.2875,0.00025585,0,100,2.3503,0.0045656,2,0.058928
1,0,11,90.816,1.2437,0.00025585,0,100,2.5213,0.00021861,2,0.060223
1,0,12,90.816,1.2088,0.00025585,0,100,2.1469,0.0045656,2,0.061926
1,0,13,90.816,1.1946,0.00025585,0,100,1.993,0.0045656,2,0.065519
1,0,14,90.826,1.1495,0.00025585,0,100,1.929,0.0045656,2,0.067264
1,0,15,75.092,0.85126,0.00025585,0,100,1.2864,0.0026173,12,0.073091
1,0,16,75.092,0.80718,0.00025585,0,100,1.2787,0.0026173,10,0.072704
1,0,17,75.092,0.73931,0.00025585,0,100,1.097,0.011336,12,0.068775
1,0,18,75.092,0.62533,0.00025585,0,100,0.78631,0.011336,13,0.073256
1,0,19,75.092,0.5244,0.00025585,0,78.425,0.56013,0.0056593,14,0.076117
1,0,20,75.092,0.51,0.00025585,0,75.583,0.41056,0.0056593,14,0.08031
1,0,21,74.69,0.53742,0.00025585,0,99.999,0.79682,0.010493,10,0.070303
1,0,22,40.646,0.35605,0.00025585,0,41.137,0.27495,0.0056593,14,0.073571
1,1,0,54.97,1.9575,0.012987,0,0,0,100,0,0.0023567
1,1,1,62.569,1.8812,0.0085018,0,82.265,2.3977,0.012987,7,0.031831
1,1,2,100,1.888,0.0021222,15,0,0,100,0,0.041935
1,1,3,99.999,1.9141,0.0045656,10,0,0,100,0,0.055616
1,1,4,99.996,1.7358,0.0021222,5,0,0,100,0,0.050583
1,1,5,99.998,1.6219,0.0021222,5,0,0,100,0,0.057053
1,1,6,100,1.6117,0.0021222,3,0,0,100,0,0.053066
1,1,7,90.795,1.3345,0.0045343,0,100,2.2953,0.011336,4,0.053095
1,1,8,91.219,1.2067,0.0045656,0,100,1.4698,0.0085018,6,0.05655
1,1,9,91.779,1.1678,0.0068485,0,99.999,1.698,0.0045656,1,0.067754
1,1,10,69.322,0.89559,0.0068485,0,99.663,1.3797,0.0045656,1,0.064055
1,1,11,69.322,0.78635,0.0068485,0,99.976,1.251,0.0045656,1,0.065296
1,1,12,69.322,0.73066,0.0068485,0,99.992,2.0224,0.0045656,1,0.062282
1,1,13,69.322,0.68033,0.0068485,0,99.977,1.801,0.0045656,1,0.069828
1,1,14,70.621,0.7041,0.0045343,0,100,1.6864,0.011414,7,0.063198
1,1,15,70.621,0.68624,0.0045343,0,100,1.6664,0.011414,6,0.064359
1,1,16,70.621,0.64662,0.0045343,0,100,1.6085,0.011414,7,0.061112
1,1,17,70.623,0.5965,0.0045343,0,100,1.5751,0.011414,6,0.065637
1,1,18,70.623,0.56777,0.0045343,0,100,1.5465,0.011414,6,0.070108
1,1,19,70.279,0.45044,0.0045343,0,100,1.4126,0.0074156,6,0.064303
1,1,20,70.279,0.39085,0.0045343,0,100,1.3151,0.0074156,6,0.061637
1,1,21,69.853,0.33879,0.0045656,0,99.721,0.58597,0.0026173,7,0.06141
1,1,22,26.002,0.176,0.0045656,0,18.486,0.25422,0.0026173,8,0.06827
1,2,0,54.97,1.9575,0.012987,0,0,0,100,0,0.0022144
1,2,1,62.569,1.8812,0.0085018,0,82.265,2.3977,0.012987,7,0.051438
1,2,2,100,1.8899,0.0045656,13,0,0,100,0,0.043072
1,2,3,99.999,1.9141,0.0045656,10,0,0,100,0,0.053751
1,2,4,100,1.8085,0.0045656,39,0,0,100,0,0.061147
1,2,5,100,1.743,0.0045656,40,0,0,100,0,0.063046
1,2,6,100,1.7042,0.0045656,39,0,0,100,0,0.06714
1,2,7,100,1.5212,0.0045656,43,0,0,100,0,0.061795
1,2,8,100,1.3114,0.0045656,16,0,0,100,0,0.063177
1,2,9,100,1.2766,0.0045656,14,0,0,100,0,0.062738
1,2,10,86.028,1.1335,0.0045656,0,79.402,1.2067,0.0096781,9,0.069136
1,2,11,86.028,1.1406,0.0045656,0,79.402,1.2176,0.0096781,9,0.070006
1,2,12,86.028,1.0798,0.0045656,0,78.417,1.173,0.0096781,9,0.0671
1,2,13,86.643,0.99799,0.0045656,0,80.323,1.0859,0.0096781,9,0.070946
1,2,14,85.628,0.92154,0.0045656,0,76.02,1.0841,0.0096781,9,0.070566
1,2,15,85.628,0.8697,0.00096934,0,76.02,0.95966,0.0096781,10,0.070004
1,2,16,75.092,0.76001,0.0045656,0,75.583,0.91806,0.0096781,9,0.06814
1,2,17,75.092,0.70817,0.00096934,0,75.583,0.79341,0.0096781,10,0.071386
1,2,18,75.092,0.58402,0.0045656,0,75.627,0.66686,0.010493,9,0.073348
1,2,19,45.484,0.51274,0.0045656,0,42.561,0.59558,0.010493,9,0.072066
1,2,20,75.092,0.44264,0.0045656,0,75.627,0.46618,0.010493,10,0.072772
1,2,21,45.455,0.42434,0.00025585,0,41.137,0.33545,0.0056593,14,0.079104
1,2,22,40.646,0.3419,0.00025585,0,41.137,0.27183,0.0056593,14,0.081866
2,0,0,64.132,2.2837,0.015152,0,0,0,100,0,0.002179
2,0,1,72.997,2.1947,0.0099188,0,95.976,2.7973,0.015152,7,0.033435
2,0,2,100,2.3455,0.0099188,2,0,0,100,0,0.054608
2,0,3,100,2.2656,0.0099188,11,0,0,100,0,0.051861
2,0,4,100,2.1683,0.0099188,18,0,0,100,0,0.054183
2,0,5,100,1.9371,0.0053266,25,0,0,100,0,0.052444
2,0,6,100,1.894,0.00029849,27,0,0,100,0,0.051892
2,0,7,100,1.849,0.00029849,26,0,0,100,0,0.050929
2,0,8,100,1.7623,0.00029849,31,0,0,100,0,0.055827
2,0,9,100,1.7116,0.00029849,27,0,0,100,0,0.054338
2,0,10,100,1.6797,0.00029849,31,0,0,100,0,0.056017
2,0,11,100,1.626,0.00029849,23,0,0,100,0,0.055968
2,0,12,100,1.3979,0.00029849,5,0,0,100,0,0.062586
2,0,13,100,1.3814,0.00029849,5,0,0,100,0,0.063348
2,0,14,99.999,1.1532,0.00029849,9,0,0,100,0,0.065217
2,0,15,99.999,1.1711,0.00029849,8,0,0,100,0,0.067226
2,0,16,99.999,1.1139,0.00029849,9,0,0,100,0,0.069059
2,0,17,87.608,0.92513,0.00029849,0,100,1.432,3.9064e-05,7,0.076307
2,0,18,87.608,0.91314,0.00029849,0,100,1.3102,0.00025505,7,0.074532
2,0,19,87.608,0.79912,0.00029849,0,100,1.2143,0.00025505,7,0.069593
2,0,20,87.14,0.74101,0.00029849,0,100,1.1411,3.9064e-05,7,0.068485
2,0,21,87.608,0.49856,0.00029849,0,88.18,0.40394,0.0066025,14,0.074976
2,0,22,47.421,0.41539,0.00029849,0,47.993,0.32078,0.0066025,14,0.072502
2,1,0,64.132,2.2837,0.015152,0,0,0,100,0,0.0022091
2,1,1,72.997,2.1947,0.0099188,0,95.976,2.7973,0.015152,7,0.031392
2,1,2,100,2.1508,0.0024759,21,0,0,100,0,0.041568
2,1,3,99.999,2.1949,0.0053266,7,0,0,100,0,0.052933
2,1,4,99.989,1.9907,0.0024759,1,0,0,100,0,0.053201
2,1,5,99.992,1.8578,0.0024759,5,0,0,100,0,0.052521
2,1,6,100,1.8336,0.0024759,19,0,0,100,0,0.048873
2,1,7,100,1.5447,0.00529,9,0,0,100,0,0.052019
2,1,8,99.999,1.3236,0.0053266,9,0,0,100,0,0.056948
2,1,9,80.407,1.0346,0.0024759,1,0,0,100,0,0.054395
2,1,10,80.876,0.97387,0.0079899,1,0,0,100,0,0.058508
2,1,11,80.876,0.86062,0.0079899,1,0,0,100,0,0.068682
2,1,12,80.876,0.79565,0.0079899,1,0,0,100,0,0.063768
2,1,13,80.876,0.76533,0.0079899,1,0,0,100,0,0.058461
2,1,14,82.391,0.79306,0.00529,1,0,0,100,0,0.061199
2,1,15,82.391,0.77222,0.00529,1,0,0,100,0,0.066552
2,1,16,82.391,0.75439,0.00529,1,0,0,100,0,0.057993
2,1,17,82.391,0.72061,0.00529,1,0,0,100,0,0.058886
2,1,18,82.394,0.6624,0.00529,1,0,0,100,0,0.058432
2,1,19,81.992,0.52552,0.00529,1,0,0,100,0,0.059397
2,1,20,81.992,0.45599,0.00529,1,0,0,100,0,0.059455
2,1,21,81.496,0.39525,0.0053266,1,0,0,100,0,0.061125
2,1,22,30.335,0.20533,0.0053266,1,0,0,100,0,0.058897
2,2,0,64.132,2.2837,0.015152,0,0,0,100,0,0.0022185
2,2,1,72.997,2.1947,0.0099188,0,95.976,2.7973,0.015152,7,0.031446
2,2,2,100,2.153,0.0053266,19,0,0,100,0,0.046149
2,2,3,99.999,2.1949,0.0053266,7,0,0,100,0,0.065213
2,2,4,100,2.0411,0.0053266,12,0,0,100,0,0.064179
2,2,5,100,1.9646,0.0053266,15,0,0,100,0,0.070089
2,2,6,100,1.9194,0.0053266,11,0,0,100,0,0.06654
2,2,7,100,1.7058,0.0053266,16,0,0,100,0,0.059625
2,2,8,99.999,1.4947,0.0053266,12,0,0,100,0,0.06221
2,2,9,99.999,1.4542,0.0053266,12,0,0,100,0,0.062667
2,2,10,99.976,1.3216,0.0053266,0,92.636,1.4211,0.0053266,7,0.071704
2,2,11,99.976,1.3299,0.0053266,0,92.636,1.4527,0.0053266,6,0.066837
2,2,12,99.975,1.2589,0.0053266,0,91.487,1.4039,0.0053266,6,0.075413
2,2,13,99.262,1.1606,0.0053266,1,0,0,100,0,0.074788
2,2,14,99.899,1.0751,0.0053266,0,88.69,1.3031,0.0053266,6,0.075501
2,2,15,87.608,0.91777,0.0053266,0,88.18,1.1696,0.0053266,6,0.067687
2,2,16,87.608,0.88668,0.0053266,0,88.18,1.1094,0.0053266,6,0.079132
2,2,17,87.608,0.82619,0.0011309,0,88.18,0.96397,0.0053266,7,0.075217
2,2,18,77.558,0.74304,0.0011309,0,84.78,0.88081,0.0053266,7,0.069988
2,2,19,87.608,0.77378,0.00029849,0,100,1.2024,3.9064e-05,6,0.072935
2,2,20,76.674,0.62129,0.00029849,0,100,1.1874,8.8287e-05,6,0.071347
2,2,21,47.421,0.43324,0.0053266,0,48.044,0.46072,0.012242,10,0.075838
2,2,22,47.421,0.39889,0.00029849,0,30.63,0.28127,0.0066025,13,0.074762
3,0,0,73.294,2.6099,0.017316,0,0,0,100,0,0.0022817
3,0,1,83.425,2.5083,0.011336,0,99.901,3.1607,0.017316,6,0.035386
3,0,2,100,2.6169,0.011336,5,0,0,100,0,0.053309
3,0,3,100,2.5005,0.011336,23,0,0,100,0,0.054529
3,0,4,100,2.2624,0.0060875,26,0,0,100,0,0.057606
3,0,5,100,2.1548,0.0060875,27,0,0,100,0,0.055356
3,0,6,100,2.1055,0.00034113,29,0,0,100,0,0.049938
3,0,7,100,1.9915,0.00034113,31,0,0,100,0,0.051266
3,0,8,100,1.9551,0.00034113,36,0,0,100,0,0.057873
3,0,9,100,1.623,0.00034113,12,0,0,100,0,0.062338
3,0,10,100,1.8606,0.00034113,38,0,0,100,0,0.056764
3,0,11,99.999,1.5336,0.00034113,11,0,0,100,0,0.064261
3,0,12,99.999,1.487,0.00034113,11,0,0,100,0,0.066251
3,0,13,99.999,1.3809,0.00034113,7,0,0,100,0,0.065949
3,0,14,99.993,1.1634,0.00034113,1,0,0,100,0,0.065026
3,0,15,99.999,1.1811,0.00034113,8,0,0,100,0,0.067166
3,0,16,99.999,1.1048,0.00034113,8,0,0,100,0,0.065215
3,0,17,99.999,1.1484,0.00034113,8,0,0,100,0,0.064285
3,0,18,99.993,0.77942,0.00034113,1,0,0,100,0,0.074904
3,0,19,99.993,0.88597,0.00034113,1,0,0,100,0,0.072706
3,0,20,58.758,0.59889,0.00034113,1,0,0,100,0,0.070062
3,0,21,99.993,0.56951,0.00034113,1,0,0,100,0,0.073319
3,0,22,54.195,0.47474,0.00034113,1,0,0,100,0,0.070309
3,1,0,73.294,2.6099,0.017316,0,0,0,100,0,0.0021534
3,1,1,83.425,2.5083,0.011336,0,99.901,3.1607,0.017316,6,0.032082
3,1,2,100,2.6169,0.011336,5,0,0,100,0,0.050773
3,1,3,100,2.4501,0.0060875,21,0,0,100,0,0.05258
3,1,4,100,2.2256,0.0028296,13,0,0,100,0,0.051489
3,1,5,100,2.0737,0.0028296,10,0,0,100,0,0.055051
3,1,6,100,2.0365,0.0028296,19,0,0,100,0,0.051453
3,1,7,100,1.6547,0.0060457,13,0,0,100,0,0.052065
3,1,8,99.999,1.4831,0.0060875,11,0,0,100,0,0.056698
3,1,9,100,1.4297,0.0091313,9,0,0,100,0,0.056573
3,1,10,92.43,1.113,0.0091313,1,0,0,100,0,0.058424
3,1,11,92.43,0.98357,0.0091313,1,0,0,100,0,0.057844
3,1,12,92.43,0.90931,0.0091313,1,0,0,100,0,0.062333
3,1,13,92.43,0.87466,0.0091313,1,0,0,100,0,0.063026
3,1,14,94.161,0.90635,0.0060457,1,0,0,100,0,0.061299
3,1,15,94.161,0.88253,0.0060457,1,0,0,100,0,0.064641
3,1,16,94.161,0.86216,0.0060457,1,0,0,100,0,0.058475
3,1,17,94.164,0.79533,0.0060457,1,0,0,100,0,0.058546
3,1,18,94.164,0.75703,0.0060457,1,0,0,100,0,0.059328
3,1,19,93.705,0.60059,0.0060457,1,0,0,100,0,0.058965
3,1,20,93.705,0.52113,0.0060457,1,0,0,100,0,0.060301
3,1,21,93.138,0.45172,0.0060875,1,0,0,100,0,0.060522
3,1,22,34.669,0.23466,0.0060875,1,0,0,100,0,0.059428
3,2,0,73.294,2.6099,0.017316,0,0,0,100,0,0.002236
3,2,1,83.425,2.5083,0.011336,0,99.901,3.1607,0.017316,6,0.035071
3,2,2,100,2.3558,0.0060875,20,0,0,100,0,0.040356
3,2,3,100,2.4501,0.0060875,21,0,0,100,0,0.052629
3,2,4,100,2.2736,0.0060875,23,0,0,100,0,0.061634
3,2,5,100,2.1863,0.0060875,23,0,0,100,0,0.061944
3,2,6,100,2.1346,0.0060875,23,0,0,100,0,0.064164
3,2,7,100,1.8905,0.0060875,25,0,0,100,0,0.065141
3,2,8,100,1.6488,0.0060875,19,0,0,100,0,0.062847
3,2,9,100,1.6024,0.0060875,20,0,0,100,0,0.061814
3,2,10,99.746,1.4804,0.0060875,3,0,0,100,0,0.06463
3,2,11,99.746,1.4899,0.0060875,3,0,0,100,0,0.065857
3,2,12,99.746,1.4088,0.0060875,3,0,0,100,0,0.065113
3,2,13,99.999,1.2986,0.0060875,4,0,0,100,0,0.068605
3,2,14,99.998,1.1994,0.0060875,7,0,0,100,0,0.069519
3,2,15,99.993,1.0486,0.0060875,0,99.999,1.3552,0.0060875,0,0.068939
3,2,16,99.993,1.0297,0.0060875,0,100,1.3145,0.0060875,0,0.067588
3,2,17,99.993,0.99412,0.0060875,0,100,1.2377,0.0060875,0,0.069194
3,2,18,99.993,0.90301,0.00034113,0,100,1.4602,0.00029148,2,0.072562
3,2,19,99.993,0.88406,0.00034113,0,100,1.334,0.00029148,2,0.071748
3,2,20,87.628,0.66905,0.00034113,1,0,0,100,0,0.069653
3,2,21,99.993,0.55065,0.00034113,0,100,0.68611,0.0060875,2,0.071399
3,2,22,34.352,0.41487,0.00034113,1,0,0,100,0,0.073121
4,0,0,82.456,2.9362,0.019481,0,0,0,100,0,0.0021907
4,0,1,93.853,2.8218,0.012753,0,99.992,3.5047,0.019481,6,0.031226
4,0,2,100,2.9397,0.012753,24,0,0,100,0,0.039266
4,0,3,100,2.7358,0.012753,18,0,0,100,0,0.05137
4,0,4,100,2.6108,0.012753,26,0,0,100,0,0.053553
4,0,5,100,2.3656,0.0068485,29,0,0,100,0,0.052265
4,0,6,100,2.3109,0.00038377,31,0,0,100,0,0.051441
